text,label
বিপদের মুখে আমি চরম আশঙ্কায় আছি কারণ সামনের অতল গহ্বর দেখে মাথা ঘুরছে।,fear
আমরা চরমভাবে সহ্য করতে পারছি না এবং এখনই আমার চোখের সামনে থেকে দূরে যাও।,angry
আমি চরম আশঙ্কায় আছি কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
আমরা খুবই অস্বস্তি বোধ করছি এবং ভীতি দূর করার কোনো উপায় পাচ্ছি না।,fear
আমরা টেবিলের ওপর সুতির পোশাক পরিধান করেন এবং পরিবেশ সুন্দর রাখতে বড় ভূমিকা রাখে।,neutral
আমার পরিবার ভেতরে ভেতরে বেদনাদায়ক অবস্থায় আছি কারণ চাকরিটা হাতছাড়া হয়ে গেল।,sad
আমার বোন ভীষণ রকম হাত পা ঠাণ্ডা হচ্ছে এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমরা ছাত্ররা লাইব্রেরিতে সাইকেল পরিষ্কার করেন এবং সাধারণ জীবনযাপন করতে ভালোবাসেন।,neutral
আমি খুবই শঙ্কিত বোধ করছি কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
আমরা নিয়মিত ছবি তুলতে পছন্দ করেন কারণ এটি তাদের দৈনন্দিন রুটিন।,neutral
আমরা ছাত্ররা লাইব্রেরিতে অক্সিজেন দিয়ে পরিবেশ রক্ষা করেন কারণ এটি আমাদের দেশের প্রধান রাজধানী।,neutral
আজ আমাদের মন আজ আতঙ্কিত হয়েছি এবং ঐ গভীর জঙ্গলে একা রাত কাটাতে পারবো না।,fear
আমি মনে মনে গা শিউরে উঠছে কারণ মনে হচ্ছে কেউ ঘরের দরজায় নক করছে।,fear
আমাদের দল অনেক ঘৃণা করছি কারণ তুমি আমার বিশ্বাস নিয়ে প্রতারণা করেছ।,angry
বিপদের মুখে আমি অত্যন্ত অস্বস্তি বোধ করছি কারণ মনে হচ্ছে কেউ আমার পিছু নিচ্ছে।,fear
আমার বোন অত্যন্ত আশঙ্কায় আছি এবং ঐ অন্ধকার ও ভূতুড়ে বাড়িটার সামনে দিয়ে যাওয়ার সাহস নেই।,fear
তিনি সকালে খবরের কাগজ পড়েন যা মানুষের জ্ঞান বৃদ্ধি করতে সাহায্য করে।,neutral
আমাদের টিম খুবই আতঙ্কিত হয়েছি এবং বিপদের মুখে দাঁড়িয়ে হাত-পা অবশ হচ্ছে।,fear
আমার মা ভীষণ হাত পা ঠাণ্ডা হচ্ছে কারণ পরীক্ষার ফলাফল কী হবে তা বুঝতে পারছি না।,fear
